id,name,artist,release_date,length,popularity,danceability,acousticness,energy,loudness,tempo,valence,url,image,audio,cluster_pred,iine
208,U.S.A.,DA PUMP,2018/12/12,0.332750218,0.469879518,0.671087533,0.015972841,0.996555683,0.941196628,0.511915613,0.956803456,https://open.spotify.com/track/5HXCP7b8k64WdZ1G0Bbc13,https://i.scdn.co/image/ab67616d000048513125209829188cd1c772fffe,https://p.scdn.co/mp3-preview/574b81939e2286a016265e28ba3252f0d637bcbc?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
209,if...,DA PUMP,2000/9/27,0.284224393,0.638554217,0.561007958,0.023906742,0.898966705,0.698923994,0.75113202,0.601511879,https://open.spotify.com/track/78LQTUp1f8APWgFNZNOD5y,https://i.scdn.co/image/ab67616d00004851f57e942bd6b1a39f555e7a46,https://p.scdn.co/mp3-preview/255186c14de856ba10c1b549ca562720694b4849?cid=18308f0d5b8049c89ee330d9cfa4bc58,0,0
210,やさしくなりたい,斉藤和義,2013/10/23,0.516450524,0.65060241,0.387267905,0.009681594,0.912743972,0.80830649,0.456468686,0.435205184,https://open.spotify.com/track/4XkqVSWIPb07iLEDvAPq93,https://i.scdn.co/image/ab67616d00004851c18a3363a38e47713077fcba,https://p.scdn.co/mp3-preview/f791b75f886fba88fd1774c785077d3e319397ea?cid=18308f0d5b8049c89ee330d9cfa4bc58,9,0
211,蕾(つぼみ),コブクロ,2007/6/13,0.630401371,0.614457831,0.200265252,0.226724059,0.368541906,0.653964773,0.043920906,0.259179266,https://open.spotify.com/track/4je3QjYSt5H7QmSV5zO0Qo,https://i.scdn.co/image/ab67616d00004851521bda79f79d869688323b3d,https://p.scdn.co/mp3-preview/d5e34bd787db7284653d6b2db8a48eb756c8e614?cid=18308f0d5b8049c89ee330d9cfa4bc58,8,0
212,ずっと好きだった,斉藤和義,2010/10/27,0.34869718,0.662650602,0.614058355,0.224489157,0.942594719,0.816873415,0.42584534,0.642548596,https://open.spotify.com/track/2TPfHxwvW133V94KlTxzno,https://i.scdn.co/image/ab67616d000048518dbc3923eebbd8fdff53316d,https://p.scdn.co/mp3-preview/e0b656e7a8577bd4b1222c565255c084a11b7a67?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
213,歌うたいのバラッド,斉藤和義,1997/12/26,0.706484748,0.710843373,0.464190981,0.073856792,0.416762342,0.494208759,0.037658042,0.43412527,https://open.spotify.com/track/0d10uTughutLB3jhlwZzTH,https://i.scdn.co/image/ab67616d00004851052b5f352bd9d01145d97bed,https://p.scdn.co/mp3-preview/be2bc46c69dea16a0f42c985d60c35f16bb7c262?cid=18308f0d5b8049c89ee330d9cfa4bc58,15,0
214,島唄,THE BOOM,1989,0.489690082,0,0.50530504,0.076426929,0.726750861,0.675621959,0.533291679,0.429805616,https://open.spotify.com/track/1VOe1daaRqlRCW0cGf53g2,https://i.scdn.co/image/ab67616d0000485161fde4f83e7af65aa007aec0,なし,3,0
215,100万回の「I love you」,Rake,2011/6/1,0.330077277,0,0.480106101,0.195435437,0.879448909,0.804537043,0.323779771,0.533477322,https://open.spotify.com/track/082OJUNr9ZO4cApGqYouUx,https://i.scdn.co/image/ab67616d0000485190bed8104ede5946ae09f462,なし,2,0
216,恋におちたら,Crystal Kay,2006/2/22,0.403518737,0,0.49204244,0.033852054,0.859931114,0.678020698,0.235717436,0.599352052,https://open.spotify.com/track/4vKqFdyIEKkbXdAdGESLJq,https://i.scdn.co/image/ab67616d00004851c9a35224db1136c1eef80d8d,なし,2,0
217,ベイビー・アイラブユー,TEE,2010/1/1,0.490866654,0.65060241,0.416445623,0.787684351,0.625717566,0.762661915,0.171875919,0.416846652,https://open.spotify.com/track/5bk7biCg9BmqOKSlTHMccP,https://i.scdn.co/image/ab67616d00004851f98b394de7cfd3c9f18070f9,なし,5,0
218,for YOU。,ハジ→,2013/1/1,0.43047249,0.65060241,0.465517241,0.058324226,0.897818599,0.77301076,0.514569244,0.61663067,https://open.spotify.com/track/3jzuA1xODaJMjqnEexbu9u,https://i.scdn.co/image/ab67616d00004851ba294d8a5c93d0abe3849686,なし,17,0
219,涙のキッス,サザンオールスターズ,1992/9/26,0.443231014,0.65060241,0.48938992,0.45691892,0.765786452,0.648756083,0.264863276,0.634989201,https://open.spotify.com/track/7LiUm2lhAw55f51sYATpyZ,https://i.scdn.co/image/ab67616d000048513fbdbafd73f59238466524b1,https://p.scdn.co/mp3-preview/07c091e1b78b8d5d6e9abcaadb1fce04d0e0b555?cid=18308f0d5b8049c89ee330d9cfa4bc58,10,0
220,白い恋人達,桑田佳祐,2002/11/27,0.431952154,0.602409639,0.282493369,0.58542576,0.566016073,0.586525941,0.035790944,0.347732181,https://open.spotify.com/track/5hFHG3UfvrOfhcV8anlU8g,https://i.scdn.co/image/ab67616d0000485138eac21c76530d2b0d52fbef,https://p.scdn.co/mp3-preview/88b64b7fcfcba8805e1954b2a7eaef24badcd3f8?cid=18308f0d5b8049c89ee330d9cfa4bc58,12,0
221,I LOVE YOU,尾崎豊,1983/12/1,0.378889488,0,0.50265252,0.132858193,0.16532721,0.19854705,0.034945604,0.155507559,https://open.spotify.com/track/2FMRNbqsLkzZIMP1zXYp3f,https://i.scdn.co/image/ab67616d00004851afa9b8ccad965dd122f5584c,なし,15,0
222,Sign,Mr.Children,2005/9/21,0.530039569,0,0.526525199,0.293771106,0.447761194,0.620519498,0.257990297,0.366090713,https://open.spotify.com/track/4Qoy76tEOBaCEvuydNQ2ep,https://i.scdn.co/image/ab67616d0000485151595197b32b72e42c1b38e5,なし,1,0
223,君はロックを聴かない,あいみょん,2017/9/12,0.349868978,0.771084337,0.424403183,0.001390109,0.65097589,0.773627579,0.220523375,0.622030238,https://open.spotify.com/track/59eluCMn0XbOWqeWQ91FTM,https://i.scdn.co/image/ab67616d0000485133c05e1d08fec494a30bd240,https://p.scdn.co/mp3-preview/7e26c8a2bd4b3fa7207d78baf796dd28994a8547?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
224,もう恋なんてしない,槇原敬之,1992/6/25,0.412874033,0.65060241,0.698938992,0.725107108,0.791044776,0.598382565,0.258188768,0.911447084,https://open.spotify.com/track/2dQ4alICWrgs9gyYUOWlEg,https://i.scdn.co/image/ab67616d000048512203eafe53667b1e0b58212d,https://p.scdn.co/mp3-preview/8cb8e306f43463bcb149cc0fe4b26a6a241836c3?cid=18308f0d5b8049c89ee330d9cfa4bc58,10,0
225,全力少年,スキマスイッチ,2005/7/20,0.412969495,0.771084337,0.576923077,0.279244246,0.769230769,0.765608937,0.47066304,0.745140389,https://open.spotify.com/track/3Ztjw8utVpcrzms1RrsJvR,https://i.scdn.co/image/ab67616d00004851d0624e5204e7871f088a65b9,なし,18,0
226,気分上々↑↑,Mihimaru GT,2006/9/13,0.309965777,0.686746988,0.594164456,0.247955624,0.972445465,0.817079021,0.405020582,0.86825054,https://open.spotify.com/track/7tkfkqKfWtU1GIoV9IY9rQ,https://i.scdn.co/image/ab67616d0000485162b350e49b279e56558f0096,なし,17,0
227,ヒロイン,back number,2015/12/9,0.405905292,0.722891566,0.301061008,0.233428764,0.548794489,0.794599411,0.046023228,0.338012959,https://open.spotify.com/track/3hBAYbAECEix9raaTq8S3H,https://i.scdn.co/image/ab67616d0000485159a14a1d53eb5610f84c8382,なし,8,0
228,マタアイマショウ,SEAMO,2008/12/10,0.343888271,0,0.655172414,0.668117118,0.653272101,0.632513193,0.22141282,0.610151188,https://open.spotify.com/track/2G7To7nXvYBL97ARwi32nd,https://i.scdn.co/image/ab67616d000048518d3c9a4b734386da8346ce08,なし,5,0
229,イッサイガッサイ,KREVA,2006/2/1,0.201172276,0.626506024,0.472148541,0.425630298,0.717566016,0.607429237,0.147588944,0.843412527,https://open.spotify.com/track/6KWTefh1cVx76SxLo5HGvm,https://i.scdn.co/image/ab67616d0000485197bb3026b833604f56cca7cf,https://p.scdn.co/mp3-preview/5a5483b19fd9d475514aae4611245600af2c8d74?cid=18308f0d5b8049c89ee330d9cfa4bc58,10,0
230,愛しい人へ,ET-KING,2007/6/6,0.467447388,0.614457831,0.51061008,0.110844413,0.795637199,0.586663011,0.20650544,0.490280778,https://open.spotify.com/track/0Bf28tjsf70wwyeQ67EHR4,https://i.scdn.co/image/ab67616d00004851aaa42668a5d14e6ed92131b9,なし,18,0
231,音色,KREVA,2014/6/18,0.315280635,0.542168675,0.724137931,0.080449752,0.474167623,0.569597697,0.750220523,0.819654428,https://open.spotify.com/track/3Ir6ShX4fEvmwYhAPbLdby,https://i.scdn.co/image/ab67616d0000485170d1f92f00e8d71eafaffc62,https://p.scdn.co/mp3-preview/d7a89c7a371e4903a9a17c506242871194d034e0?cid=18308f0d5b8049c89ee330d9cfa4bc58,4,0
232,音色 ~2019 Ver.~,KREVA,2019/6/19,0.496754285,0.373493976,0.25596817,0.531788122,0.861079219,0.700568844,0.771993531,0.708423326,https://open.spotify.com/track/6o4mYTo1TYC95R3xw8fmrA,https://i.scdn.co/image/ab67616d00004851eb0a5fdf8b6bc9763a306b53,https://p.scdn.co/mp3-preview/fbc4bfa701c2d85982733403d9db858bca61ed9c?cid=18308f0d5b8049c89ee330d9cfa4bc58,13,0
233,ココロオドル -original version-,nobodyknows+,2009/3/11,0.364761082,0,0.713527851,0.28594895,0.990815155,0.874306079,0.316892091,0.936285097,https://open.spotify.com/track/0zmBxLyCOMoiZY1VOFFNhd,https://i.scdn.co/image/ab67616d000048511f9d2fa92e05d0c53d55cbc1,なし,6,0
234,LIFE,キマグレン,2008/7/16,0.377331068,0.686746988,0.660477454,0.101234336,0.934557979,0.725173052,0.419516319,0.812095032,https://open.spotify.com/track/0OteDMairtABHrHUHjuAK1,https://i.scdn.co/image/ab67616d00004851f66f2c3fc09edec8962fe291,なし,17,0
235,青いベンチ - 10th Anniversary-,サスケ,2014/8/27,0.360816106,0.530120482,0.445623342,0.023794997,0.673938002,0.760879995,0.294766245,0.583153348,https://open.spotify.com/track/7Cg7ZKm3BWhxgnKlT1vOkD,https://i.scdn.co/image/ab67616d000048511be67c21251c98aa38076ecd,なし,2,0
236,バンザイ ~好きでよかった~,ウルフルズ,1996/1/24,0.424553834,0.638554217,0.519893899,0.161911914,0.935706085,0.605373175,0.16962658,0.755939525,https://open.spotify.com/track/6Rx8pboFNZs2stlRlCO3iI,https://i.scdn.co/image/ab67616d00004851f6f1c64567af6a4515c6d4b1,なし,6,0
237,セロリ,山崎まさよし,1997,0.362279065,0.614457831,0.604774536,0.218901903,0.579793341,0.511890892,0.174632461,0.656587473,https://open.spotify.com/track/4f9xOpHXnE4VxXItU3bJAS,https://i.scdn.co/image/ab67616d0000485143c9eb81ee7284630b8dedb1,なし,1,0
238,115万キロのフィルム,Official髭男dism,2018/4/11,0.53680068,0.86746988,0.413793103,0.003736755,0.770378875,0.91837434,0.198485739,0.471922246,https://open.spotify.com/track/278JqkBGkjDovOYAwE8TW7,https://i.scdn.co/image/ab67616d00004851981e918d799daf9eb7e72ac1,https://p.scdn.co/mp3-preview/c98a65aa4a42d527c79043140fc6287f9b210875?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
239,あの紙ヒコーキ くもり空わって,19(ジューク),1999/7/23,0.387805658,0.626506024,0.226790451,0.089277613,0.792192882,0.714687136,0.753822405,0.564794816,https://open.spotify.com/track/6xolPSoBWkzOnK28TAOKRx,https://i.scdn.co/image/ab67616d000048514f7359c5bd43305484dfe83b,https://p.scdn.co/mp3-preview/321196e4fd6cac60e7037e54d680cfecf7f7e503?cid=18308f0d5b8049c89ee330d9cfa4bc58,0,0
240,粉雪,レミオロメン,2006/5/17,0.539521353,0.674698795,0.368700265,0.274774443,0.668197474,0.724145021,0.089032637,0.204103672,https://open.spotify.com/track/1Vimcaq6kgTq6xgHSnr4pS,https://i.scdn.co/image/ab67616d0000485108f7ae793cb83f730be8e572,https://p.scdn.co/mp3-preview/f7dcd6985f4f44484d25b73eae205c41cda9b049?cid=18308f0d5b8049c89ee330d9cfa4bc58,8,0
241,イエスタデイ,Official髭男dism,2019/9/11,0.476017508,0.698795181,0.446949602,0.049272875,0.780711825,0.797752039,0.441193767,0.558315335,https://open.spotify.com/track/3S3DDZrPOYTirleXRyHnNM,https://i.scdn.co/image/ab67616d0000485176f402d83c2a85e5deca60e7,https://p.scdn.co/mp3-preview/97b299784175032c01686273a50bf165fa468e30?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
242,恋,星野 源,2018/12/19,0.361706291,0.674698795,0.522546419,0.000786685,0.802525832,0.870947845,0.648309321,0.901727862,https://open.spotify.com/track/1flvuaMS27JxpEBL0u2cWc,https://i.scdn.co/image/ab67616d0000485107831685d7f988332899529a,https://p.scdn.co/mp3-preview/cf88b0739fb4b67efe173c8745186a7b6a00a817?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
243,Love so sweet,嵐,2007/2/21,0.453777201,0.65060241,0.50397878,0.111626628,0.836969001,0.777465561,0.508034402,0.717062635,https://open.spotify.com/track/10G6iBGzoMi9qXgDV9qyBy,https://i.scdn.co/image/ab67616d000048519cbe133c32610c326ec72a53,https://p.scdn.co/mp3-preview/385771fffbb6225847fac533264807e2765e43f3?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
244,Monster,嵐,2010/5/19,0.400483039,0.626506024,0.599469496,0.2144321,0.940298507,0.773421972,0.477999118,0.757019438,https://open.spotify.com/track/7jqRTdBUqNhJaI0fKdOClO,https://i.scdn.co/image/ab67616d000048516d9b9a3d3c42456d0fb3d964,https://p.scdn.co/mp3-preview/7ab2b711ee85cf79fadcafe92e8f766184ec2a35?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
245,WINDING ROAD,コブクロ,2007/6/13,0.47339707,0.638554217,0.274535809,0.212197199,0.636050517,0.729422247,0.777315495,0.542116631,https://open.spotify.com/track/6rs2HJbUijsoIwvPdQn5wJ,https://i.scdn.co/image/ab67616d00004851521bda79f79d869688323b3d,https://p.scdn.co/mp3-preview/580020456e3449a9e677ec9fd158918039a3d7c4?cid=18308f0d5b8049c89ee330d9cfa4bc58,13,0
246,丸ノ内サディスティック,椎名林檎,1999/2/24,0.324953343,0.78313253,0.293103448,0.126153489,0.913892078,0.851072579,0.953947368,0.665226782,https://open.spotify.com/track/1mWN1USPKg632qQXG9sfDL,https://i.scdn.co/image/ab67616d0000485146be6d955cd9c389fd7da5b2,なし,0,0
247,ハッピーエンド,back number,2016/12/28,0.511772876,0.722891566,0.205570292,0.052401737,0.60619977,0.820163114,0.061665687,0.316414687,https://open.spotify.com/track/0ssEfLe9aqPhMmLXKqBw6J,https://i.scdn.co/image/ab67616d000048518767a3a986514d6fb5adc2f9,なし,8,0
248,Story,AI,2006/9/27,0.450581603,0.710843373,0.5066313,0.477033034,0.58783008,0.727366185,0.411798001,0.375809935,https://open.spotify.com/track/0V2axJ946WH1vt9t5SGMLV,https://i.scdn.co/image/ab67616d0000485147a3624f693bef84341f2c94,なし,7,0
249,三日月,絢香,2006/11/1,0.427926036,0.698795181,0.387267905,0.327294629,0.408725603,0.702487835,0.542774184,0.390928726,https://open.spotify.com/track/5SDVaYU4nfaIV0rNSlWSCa,https://i.scdn.co/image/ab67616d00004851fc17c5b622ceb4519c68f701,https://p.scdn.co/mp3-preview/4bba0ab8c3160b4ea28120d74d0f19fa5d8947c0?cid=18308f0d5b8049c89ee330d9cfa4bc58,7,0
250,海の声,浦島太郎 (桐谷健太),2015/12/2,0.304302482,0.638554217,0.591511936,0.780979647,0.256027555,0.662668768,0.044883858,0.25161987,https://open.spotify.com/track/6EjGsUuJmyxdHjKzGN8kPy,https://i.scdn.co/image/ab67616d00004851b07eb83a3edd466bd78a7c58,なし,12,0
251,明日はきっといい日になる,高橋優,2015/7/22,0.458920227,0.614457831,0.407161804,0.094194396,0.924225029,0.8805428,0.263032931,0.752699784,https://open.spotify.com/track/0FxlEdRB0G35XXn8gXU2qA,https://i.scdn.co/image/ab67616d00004851b2b6494bbeca718bc57781a9,https://p.scdn.co/mp3-preview/772706cced0fbaf20fa79f1f551dd2ddf29c46e2?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
252,大切なもの,ロードオブメジャー,2005/8/22,0.211035908,0.686746988,0.25198939,0.016755057,0.938002296,0.730930025,0.993024111,0.768898488,https://open.spotify.com/track/369Hij6w8bRwahCIlhYW5A,https://i.scdn.co/image/ab67616d000048519d8e9d04710f95b9d287b2dc,https://p.scdn.co/mp3-preview/dd67cbe4823aed552099c6b12d25e955ce55bcc5?cid=18308f0d5b8049c89ee330d9cfa4bc58,0,0
253,シーソーゲーム~勇敢な恋の歌~,Mr.Children,1997/3/5,0.406096216,0,0.517241379,0.158559561,0.839265212,0.663079981,0.47877095,0.799136069,https://open.spotify.com/track/20VGCJzkwHCgchhy5JwKq1,https://i.scdn.co/image/ab67616d000048512dfb15a14e80e0d5f0c14aa3,なし,17,0
254,糸,Bank Band,2004/10/20,0.440686946,0.554216867,0.25198939,0.687113781,0.171067738,0.341717497,0.386555425,0.09287257,https://open.spotify.com/track/3HUpfIdFGQ02XlDp1f2F8t,https://i.scdn.co/image/ab67616d00004851df25f70c8d48faa5cda0bc49,https://p.scdn.co/mp3-preview/ab72213f31c8a9e3a5ebbd1dfca489864fbaa5cc?cid=18308f0d5b8049c89ee330d9cfa4bc58,11,0
255,M,PRINCESS PRINCESS,1988/11/21,0.419143513,0,0.145888594,0.118331333,0.415614237,0.22698924,0.080226404,0.379049676,https://open.spotify.com/track/02xCHhTG3lRknzXq6cbcJh,https://i.scdn.co/image/ab67616d00004851415de2005198946ecf9800db,なし,15,0
256,明日への扉,I WiSH,2003/10/1,0.459015689,0,0.409814324,0.100563866,0.56946039,0.672949078,0.140289621,0.435205184,https://open.spotify.com/track/4iQW82spaUIDNrwz1arAx6,https://i.scdn.co/image/ab67616d00004851414752a14277b1096425e4dc,なし,1,0
257,"Hello, my friend",松任谷由実,1994/11/25,0.415935983,0.686746988,0.602122016,0.489324993,0.435132032,0.51339867,0.095927668,0.529157667,https://open.spotify.com/track/41NIQxcwqfE4M4iJ6UQHFX,https://i.scdn.co/image/ab67616d00004851204d37d5927e143fe9d2255b,なし,5,0
258,SEASONS,浜崎あゆみ,2000/9/27,0.392096684,0.65060241,0.389920424,0.881550217,0.584385763,0.724487698,0.691164363,0.157667387,https://open.spotify.com/track/1cqpwSj2BFeKYKavle5FYL,https://i.scdn.co/image/ab67616d00004851fe925435ad805f43279d2cef,https://p.scdn.co/mp3-preview/0b8c34f2a64d4869ccf0cd98224ca4a1123818fc?cid=18308f0d5b8049c89ee330d9cfa4bc58,7,0
259,やさしさに包まれたなら,荒井由実,1974/10/5,0.219610801,0.722891566,0.393899204,0.440157158,0.653272101,0.564731684,0.261827404,0.618790497,https://open.spotify.com/track/3CtnuBSfdpoxHglOGGPgmU,https://i.scdn.co/image/ab67616d00004851bcaefc2f6f8c2e40220abfbf,なし,1,0
260,ルージュの伝言,荒井由実,1975/6/20,0.19830841,0.710843373,0.383289125,0.559724392,0.68771527,0.441984785,0.612878565,0.861771058,https://open.spotify.com/track/1jw992uwXhqJJ0H42ucTRL,https://i.scdn.co/image/ab67616d000048512e2456b05363fcffdc2241da,なし,4,0
261,私以外私じゃないの,ゲスの極み乙女,2016/1/13,0.317189879,0.626506024,0.615384615,0.094976612,0.903559127,0.845178535,0.485812996,0.761339093,https://open.spotify.com/track/3iKJWOQJtENE3kFWMXh8JM,https://i.scdn.co/image/ab67616d00004851f8a4036d02f2af9b21bdc1f1,https://p.scdn.co/mp3-preview/d197dddb9e9fbddec9196e10bbe64925b2007089?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
262,島人ぬ宝,BEGIN,2002/7/3,0.526538493,0.626506024,0.607427056,0.835734735,0.347876005,0.496538962,0.573801823,0.64362851,https://open.spotify.com/track/41nBBliSNmH1Qv9HSjHF9l,https://i.scdn.co/image/ab67616d00004851d2ccd582530c72261c8ef724,https://p.scdn.co/mp3-preview/b8cd0a37f5fe72e21982f517b4dae39db37d5b4d?cid=18308f0d5b8049c89ee330d9cfa4bc58,16,0
263,長い間,Kiroro,2002/2/21,0.432157398,0.578313253,0.474801061,0.911721388,0.455797933,0.582413817,0.389760365,0.336933045,https://open.spotify.com/track/1HqDxJI4vF0dloG1gKDJ2o,https://i.scdn.co/image/ab67616d00004851e2a9179a5b1029af05c7f161,https://p.scdn.co/mp3-preview/b7dcc27885e8141e02581f459cf7912b1820894f?cid=18308f0d5b8049c89ee330d9cfa4bc58,5,0
264,好きだよ。〜100回の後悔〜,Sonar Pocket,2011/1/26,0.522784442,0.590361446,0.315649867,0.264717386,0.60619977,0.655404016,0.06962658,0.412526998,https://open.spotify.com/track/14oj0hnWYeFZcPMRZd8s12,https://i.scdn.co/image/ab67616d000048518ef97e43d4b891254b35d55b,https://p.scdn.co/mp3-preview/d0be7bc8fb6053d634a30288f5982c646a6ef5c7?cid=18308f0d5b8049c89ee330d9cfa4bc58,8,0
265,True Love,藤井フミヤ,1994,0.318972636,0.542168675,0.615384615,0.005725818,0.198622273,0.074292372,0.234975007,0.115550756,https://open.spotify.com/track/05sAiE8Cg4njAkvzLEVCRt,https://i.scdn.co/image/ab67616d000048511f18dc098591fb1b1d73a5a3,https://p.scdn.co/mp3-preview/93e3d5f05941f9747a79688a2495ee4e7d08042a?cid=18308f0d5b8049c89ee330d9cfa4bc58,15,0
266,"A Whole New World - From ""Aladdin""",中村倫也,2019/5/31,0.181125213,0.578313253,0.25994695,0.740751419,0.30195178,0.475155918,0.381453984,0.080993521,https://open.spotify.com/track/7w4l1k876FotjQ9UAi8sqn,https://i.scdn.co/image/ab67616d0000485166a6472741d1612b512ddfce,なし,11,0
267,壊れかけのRadio,德永英明,1990,0.502291093,0.578313253,0.559681698,0.688231232,0.506314581,0.682269892,0.396824463,0.235421166,https://open.spotify.com/track/6ddbslC9nFUFgscup9R2j3,https://i.scdn.co/image/ab67616d000048518e5514b614419f491c26438a,なし,7,0
268,レイニー ブルー,德永英明,1986,0.386464414,0.626506024,0.472148541,0.259130132,0.389207807,0.444314989,0.015157307,0.072354212,https://open.spotify.com/track/5kAVO1ze23GNRjVr0paoxy,https://i.scdn.co/image/ab67616d0000485110d41b0d31ff81f64ca5d40c,なし,15,0
269,ルビーの指環,寺尾聰,1981/4/5,0.377872816,0.638554217,0.474801061,0.776509844,0.305396096,0.246727435,0.19037783,0.612311015,https://open.spotify.com/track/0d44Njo4glyy97W6AvvMLT,https://i.scdn.co/image/ab67616d000048518b5c74c4167a9c6494475d4c,なし,14,0
270,ダンシング・ヒーロー(Eat You Up),荻野目洋子,2017/11/8,0.304507725,0.638554217,0.610079576,0.023571507,0.986222732,0.686450552,0.458159365,0.912526998,https://open.spotify.com/track/4uedOJajNogY115gktPcvI,https://i.scdn.co/image/ab67616d00004851a138aaf05329a278f6e784f7,https://p.scdn.co/mp3-preview/9e568459a362047d815c7bceca85fd95600a7288?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
271,楽園ベイベー,RIP SLYME,2005/8/31,0.441799081,0.602409639,0.75862069,0.104474943,0.877152698,0.653485025,0.317017054,0.867170626,https://open.spotify.com/track/1E529ug6zRzAs8lk6DAXMs,https://i.scdn.co/image/ab67616d00004851194c79ec164b20aa373429c6,https://p.scdn.co/mp3-preview/f35f8227152e6cad009de60203d00ceb1ad91e35?cid=18308f0d5b8049c89ee330d9cfa4bc58,6,0
272,世界に一つだけの花,槇原敬之,2004/8/11,0.424076523,0.65060241,0.466843501,0.255777779,0.738231917,0.657528614,0.213760659,0.798056156,https://open.spotify.com/track/3KZbMr4Q1D7fqqNXbcqmDz,https://i.scdn.co/image/ab67616d0000485147f8840f6510f923a6706ccd,なし,6,0
273,どんなときも。,槇原敬之,1991/9/25,0.488766485,0.674698795,0.645888594,0.384284619,0.791044776,0.542115002,0.396265804,0.941684665,https://open.spotify.com/track/4feDzcxtXRU8clyOluco5Y,https://i.scdn.co/image/ab67616d00004851f8c4c8cd0000ffbef915c5a3,https://p.scdn.co/mp3-preview/46d885513f53958d32317ae8e308ab5cdd7ef6f9?cid=18308f0d5b8049c89ee330d9cfa4bc58,6,0
274,AM11:00,HY,2003/4/16,0.523739064,0.65060241,0.526525199,0.038992328,0.652123995,0.690288534,0.206527492,0.225701944,https://open.spotify.com/track/6YcvfXy4wTvjaIniIBuh30,https://i.scdn.co/image/ab67616d00004851a21a8fe0d1ce88504f3ec724,https://p.scdn.co/mp3-preview/7fc71e0a0a4c3af718549881d111f952009bdc86?cid=18308f0d5b8049c89ee330d9cfa4bc58,19,0
275,桜坂,福山雅治,2001/4/25,0.470089305,0.638554217,0.74403183,0.196552888,0.37543054,0.465766568,0.250463099,0.451403888,https://open.spotify.com/track/7gpVG8fQjh5YLViIWy3HHh,https://i.scdn.co/image/ab67616d000048515b9a8c6f0c31d57fba6245b1,なし,15,0
276,やさしさで溢れるように,JUJU,2009/3/4,0.455991924,0,0.164456233,0.365287956,0.692307692,0.769104242,0.063510732,0.357451404,https://open.spotify.com/track/05OHGzibvNF0oPyQ2zbyYd,https://i.scdn.co/image/ab67616d000048515adc8543523bd921ef6c21a5,なし,8,0
277,メリクリ,BoA,2004/12/1,0.555415809,0.602409639,0.209549072,0.211079748,0.473019518,0.5907066,0.378374008,0.164146868,https://open.spotify.com/track/3fxaN9pj6g4crVCzMTqRd0,https://i.scdn.co/image/ab67616d000048511320580741caccf7a285ebc3,https://p.scdn.co/mp3-preview/15a8ce87e814633741d5cc269e352e7d6921013d?cid=18308f0d5b8049c89ee330d9cfa4bc58,8,0
278,I LOVE YOU,クリス・ハート,2014/3/19,0.505345883,0.626506024,0.131299735,0.646885553,0.381171068,0.647659516,0.010952661,0.226781857,https://open.spotify.com/track/0mf82mK5aeZm4vN9HM2InQ,https://i.scdn.co/image/ab67616d00004851df07ff8af7383af790f582e8,なし,12,0
279,まもりたい~magic of a touch~ - Album Ver.,クリス・ハート,2014/3/19,0.421179245,0.469879518,0.51193634,0.076091694,0.77152698,0.637036529,0.412511026,0.559395248,https://open.spotify.com/track/2kPvVDHVhdYDSr9E7Kfwuk,https://i.scdn.co/image/ab67616d00004851df07ff8af7383af790f582e8,なし,18,0
280,冬がはじまるよ,槇原敬之,1992/6/25,0.312385744,0.518072289,0.692307692,0.354113448,0.851894374,0.666575286,0.449286974,0.733261339,https://open.spotify.com/track/3l7GLaE6NRaPJHMcy4rYRD,https://i.scdn.co/image/ab67616d000048512203eafe53667b1e0b58212d,https://p.scdn.co/mp3-preview/8048e31223a908d2a79b0c67114e753b4570a826?cid=18308f0d5b8049c89ee330d9cfa4bc58,10,0
281,シングルベッド,シャ乱Q,1994/11/2,0.536402125,0,0.519893899,0.663647315,0.435132032,0.551641423,0.091936195,0.261339093,https://open.spotify.com/track/1cCCyitql94rJmxEmArn9P,https://i.scdn.co/image/ab67616d0000485188b05a2721d2d43914300bc0,なし,12,0
282,クリスマスキャロルの頃には,稲垣潤一,2009/1/1,0.408673696,0.325301205,0.472148541,0.304945614,0.686567164,0.816188061,0.367766833,0.575593952,https://open.spotify.com/track/60d9Qax8DC0hLWGS7rFVlj,https://i.scdn.co/image/ab67616d000048519907f4f7cb359f3aa8330302,なし,18,0
283,"ボクノート - 10th Anniversary Arena Tour 2013 ""POPMAN'S WORLD""",スキマスイッチ,2014/2/26,0.599948928,0.421686747,0.184350133,0.389871873,0.722158439,0.593310945,0.686562776,0.430885529,https://open.spotify.com/track/4C6gbJQtsC8T5wQbPnr9bP,https://i.scdn.co/image/ab67616d00004851c8bdab61b8ba7402186d25df,なし,13,0
